station_id,hour,dayOfWeek,isHolidays,isWeekend,velosReels,Erreur absolue,velosPredits
041,20,0,0,0,2.0,0.0,2
041,20,0,0,0,2.0,0.0,2
041,20,0,0,0,2.0,0.0,2
041,20,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,21,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
041,22,0,0,0,2.0,0.0,2
